date,precipitation,o18,h2,d_excess
2011-09-30,79.93,-999.0,-999.0,-999.0
2011-10-31,235.15,-999.0,-999.0,-999.0
2011-11-30,372.74,-999.0,-999.0,-999.0
2011-12-31,305.51,-999.0,-999.0,-999.0
2012-01-31,179.4,-999.0,-999.0,-999.0
2012-02-29,397.56,-999.0,-999.0,-999.0
2012-03-31,215.69,-999.0,-999.0,-999.0
2012-04-30,155.6,-999.0,-999.0,-999.0
2012-05-31,119.92,-999.0,-999.0,-999.0
2012-06-30,103.07,-999.0,-999.0,-999.0
2012-07-31,147.27,-999.0,-999.0,-999.0
2012-08-31,15.99,-999.0,-999.0,-999.0
2012-09-30,19.91,-999.0,-999.0,-999.0
2012-10-31,103.38,-999.0,-999.0,-999.0
2012-11-30,273.02,-999.0,-999.0,-999.0
2012-12-31,261.64,-999.0,-999.0,-999.0
2013-01-31,189.87,-999.0,-999.0,-999.0
2013-02-28,254.41,-999.0,-999.0,-999.0
2013-03-31,205.02,-999.0,-999.0,-999.0
2013-04-30,257.32,-999.0,-999.0,-999.0
2013-05-31,265.12,-999.0,-999.0,-999.0
2013-06-30,118.85,-999.0,-999.0,-999.0
2013-07-31,210.98,-999.0,-999.0,-999.0
2013-08-31,90.16,-999.0,-999.0,-999.0
2013-09-30,183.61,-999.0,-999.0,-999.0
2013-10-31,304.76,-999.0,-999.0,-999.0
2013-11-30,398.46,-999.0,-999.0,-999.0
2013-12-31,430.3,-999.0,-999.0,-999.0
2014-01-31,193.13,-999.0,-999.0,-999.0
2014-02-28,30.41,-999.0,-999.0,-999.0
2014-03-31,77.4,-999.0,-999.0,-999.0
2014-04-30,340.56,-999.0,-999.0,-999.0
2014-05-31,238.76,-999.0,-999.0,-999.0
2014-06-30,138.64,-999.0,-999.0,-999.0
2014-07-31,95.25,-999.0,-999.0,-999.0
2014-08-31,114.09,-999.0,-999.0,-999.0
2014-09-30,3.9,-999.0,-999.0,-999.0
2014-10-31,20.65,-999.0,-999.0,-999.0
2014-11-30,207.29,-999.0,-999.0,-999.0
2014-12-31,327.9,-999.0,-999.0,-999.0
2015-01-31,191.01,-999.0,-999.0,-999.0
2015-02-28,163.12,-999.0,-999.0,-999.0
2015-03-31,287.94,-999.0,-999.0,-999.0
2015-04-30,249.65,-999.0,-999.0,-999.0
2015-05-31,115.62,-999.0,-999.0,-999.0
2015-06-30,82.87,-999.0,-999.0,-999.0
2015-07-31,16.55,-999.0,-999.0,-999.0
2015-08-31,6.79,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,51.99,-999.0,-999.0,-999.0
2015-11-30,131.02,-999.0,-999.0,-999.0
2015-12-31,362.18,-999.0,-999.0,-999.0
2016-01-31,304.42,-999.0,-999.0,-999.0
2016-02-29,554.65,-999.0,-999.0,-999.0
2016-03-31,270.9,-999.0,-999.0,-999.0
2016-04-30,298.95,-999.0,-999.0,-999.0
2016-05-31,206.51,-999.0,-999.0,-999.0
2016-06-30,156.99,-999.0,-999.0,-999.0
2016-07-31,89.65,-999.0,-999.0,-999.0
2016-08-31,166.07,-999.0,-999.0,-999.0
2016-09-30,248.8,-999.0,-999.0,-999.0
2016-10-31,257.72,-999.0,-999.0,-999.0
2016-11-30,203.79,-999.0,-999.0,-999.0
2016-12-31,182.36,-999.0,-999.0,-999.0
2017-01-31,404.3,-999.0,-999.0,-999.0
2017-02-28,255.69,-999.0,-999.0,-999.0
2017-03-31,224.84,-999.0,-999.0,-999.0
2017-04-30,309.54,-999.0,-999.0,-999.0
2017-05-31,203.65,-999.0,-999.0,-999.0
2017-06-30,96.04,-999.0,-999.0,-999.0
2017-07-31,246.3,-3.727,-23.372,6.444
2017-08-31,174.32,-6.495,-44.758,7.202
2017-09-30,100.23,-7.624,-60.5,0.492
2010-09-30,271.05,-999.0,-999.0,-999.0
2010-10-31,222.49,-999.0,-999.0,-999.0
2010-11-30,320.24,-999.0,-999.0,-999.0
2010-12-31,382.05,-999.0,-999.0,-999.0
2011-01-31,369.64,-999.0,-999.0,-999.0
2011-02-28,422.56,-8.15,-53.0,12.2
2011-03-31,341.24,-999.0,-999.0,-999.0
2011-04-30,290.24,-999.0,-999.0,-999.0
2011-05-31,247.93,-5.543,-42.595,1.749
2011-06-30,257.85,-999.0,-999.0,-999.0
2011-07-31,40.71,-999.0,-999.0,-999.0
2011-08-31,94.33,-999.0,-999.0,-999.0
2011-09-30,138.01,-999.0,-999.0,-999.0
2011-10-31,201.8,-999.0,-999.0,-999.0
2011-11-30,210.41,-999.0,-999.0,-999.0
2011-12-31,408.17,-999.0,-999.0,-999.0
2012-01-31,244.45,-999.0,-999.0,-999.0
2012-02-29,228.24,-999.0,-999.0,-999.0
2012-03-31,634.79,-999.0,-999.0,-999.0
2012-04-30,378.91,-999.0,-999.0,-999.0
2012-05-31,236.71,-999.0,-999.0,-999.0
2012-06-30,242.71,-2.3,-22.836,-4.436
2012-07-31,260.76,-8.757,-66.568,3.488
2012-08-31,111.02,-999.0,-999.0,-999.0
2012-09-30,39.12,-999.0,-999.0,-999.0
2012-10-31,147.19,-999.0,-999.0,-999.0
2012-11-30,297.49,-3.13,-24.578,0.462
2012-12-31,392.33,-4.814,-33.002,5.51
2013-01-31,427.43,-2.652,-19.738,1.478
2013-02-28,549.97,-2.464,-15.252,4.46
2013-03-31,82.65,0.25,-1.717,-3.717
2013-04-30,355.19,-999.0,-999.0,-999.0
2013-05-31,687.18,-999.0,-999.0,-999.0
2013-06-30,114.89,-999.0,-999.0,-999.0
2013-07-31,331.15,-999.0,-999.0,-999.0
2013-08-31,170.92,-999.0,-999.0,-999.0
2013-09-30,128.27,-999.0,-999.0,-999.0
2013-10-31,150.15,-999.0,-999.0,-999.0
2013-11-30,266.67,-999.0,-999.0,-999.0
2013-12-31,271.04,-999.0,-999.0,-999.0
2014-01-31,524.4,-999.0,-999.0,-999.0
2014-02-28,213.15,-4.675,-29.441,7.959
2014-03-31,127.92,-2.26,-9.761,8.319
2014-04-30,94.3,-5.132,-31.76,9.296
2014-05-31,275.86,-999.0,-999.0,-999.0
2014-06-30,256.38,-999.0,-999.0,-999.0
2014-07-31,82.99,-999.0,-999.0,-999.0
2014-08-31,113.44,-999.0,-999.0,-999.0
2014-09-30,74.39,-999.0,-999.0,-999.0
2014-10-31,68.68,-999.0,-999.0,-999.0
2014-11-30,235.93,-999.0,-999.0,-999.0
2014-12-31,265.64,-999.0,-999.0,-999.0
2015-01-31,289.11,-999.0,-999.0,-999.0
2015-02-28,339.49,-999.0,-999.0,-999.0
2015-03-31,21.27,-999.0,-999.0,-999.0
2015-04-30,96.7,-999.0,-999.0,-999.0
2015-05-31,183.57,-999.0,-999.0,-999.0
2015-06-30,214.57,-999.0,-999.0,-999.0
2015-07-31,14.48,-999.0,-999.0,-999.0
2015-08-31,0.07,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,5.2,-999.0,-999.0,-999.0
2015-11-30,252.93,-999.0,-999.0,-999.0
2015-12-31,154.45,-999.0,-999.0,-999.0
2016-01-31,135.53,-2.909,-8.228,15.044
2016-02-29,92.77,-1.185,0.56,10.04
2016-03-31,11.47,-999.0,-999.0,-999.0
2016-04-30,98.16,-999.0,-999.0,-999.0
2016-05-31,267.54,-999.0,-999.0,-999.0
2016-06-30,365.25,-999.0,-999.0,-999.0
2016-07-31,232.62,-999.0,-999.0,-999.0
2016-08-31,45.07,-6.494,-43.469,8.483
2016-09-30,237.03,-6.348,-39.159,11.625
2016-10-31,194.43,-7.971,-53.44,10.328
2016-11-30,313.32,-12.758,-88.898,13.166
2016-12-31,519.79,-999.0,-999.0,-999.0
2017-01-31,534.37,-5.208,-28.792,12.872
2017-02-28,292.84,-9.9,-67.378,11.822
2017-03-31,391.86,-9.215,-64.448,9.272
2017-04-30,110.06,-9.049,-65.393,6.999
2017-05-31,256.85,-999.0,-999.0,-999.0
2017-06-30,409.03,-5.163,-29.178,12.126
2017-07-31,154.47,-3.103,-15.374,9.45
2017-08-31,129.79,-5.0,-26.935,13.065
2017-09-30,180.16,-999.0,-999.0,-999.0
2010-09-30,41.18,-999.0,-999.0,-999.0
2010-10-31,135.95,-999.0,-999.0,-999.0
2010-11-30,24.66,-999.0,-999.0,-999.0
2010-12-31,361.14,-999.0,-999.0,-999.0
2011-01-31,513.47,-999.0,-999.0,-999.0
2011-02-28,336.7,-999.0,-999.0,-999.0
2011-03-31,377.05,-999.0,-999.0,-999.0
2011-04-30,246.62,-999.0,-999.0,-999.0
2011-05-31,40.54,-999.0,-999.0,-999.0
2011-06-30,0.0,-999.0,-999.0,-999.0
2011-07-31,2.73,-999.0,-999.0,-999.0
2011-08-31,0.0,-999.0,-999.0,-999.0
2011-09-30,0.0,-999.0,-999.0,-999.0
2011-10-31,41.7,-999.0,-999.0,-999.0
2011-11-30,230.94,-999.0,-999.0,-999.0
2011-12-31,422.55,-999.0,-999.0,-999.0
2012-01-31,289.53,-999.0,-999.0,-999.0
2012-02-29,381.34,-999.0,-999.0,-999.0
2012-03-31,365.23,-999.0,-999.0,-999.0
2012-04-30,123.14,-999.0,-999.0,-999.0
2012-05-31,32.24,-999.0,-999.0,-999.0
2012-06-30,0.0,-999.0,-999.0,-999.0
2012-07-31,0.0,-999.0,-999.0,-999.0
2012-08-31,0.0,-999.0,-999.0,-999.0
2012-09-30,0.42,-999.0,-999.0,-999.0
2012-10-31,0.0,-999.0,-999.0,-999.0
2012-11-30,137.87,-999.0,-999.0,-999.0
2012-12-31,430.82,-999.0,-999.0,-999.0
2013-01-31,739.73,-999.0,-999.0,-999.0
2013-02-28,524.57,-999.0,-999.0,-999.0
2013-03-31,365.42,-999.0,-999.0,-999.0
2013-04-30,37.34,-999.0,-999.0,-999.0
2013-05-31,69.29,-999.0,-999.0,-999.0
2013-06-30,119.07,-999.0,-999.0,-999.0
2013-07-31,3.27,-999.0,-999.0,-999.0
2013-08-31,0.0,-999.0,-999.0,-999.0
2013-09-30,0.0,-999.0,-999.0,-999.0
2013-10-31,54.92,-999.0,-999.0,-999.0
2013-11-30,125.66,-999.0,-999.0,-999.0
2013-12-31,254.94,-999.0,-999.0,-999.0
2014-01-31,429.06,-999.0,-999.0,-999.0
2014-02-28,471.83,-4.726,-29.849,7.959
2014-03-31,106.98,-1.262,-14.563,-4.467
2014-04-30,94.6,-999.0,-999.0,-999.0
2014-05-31,17.57,-999.0,-999.0,-999.0
2014-06-30,2.52,-999.0,-999.0,-999.0
2014-07-31,11.48,-999.0,-999.0,-999.0
2014-08-31,0.06,-999.0,-999.0,-999.0
2014-09-30,0.0,-999.0,-999.0,-999.0
2014-10-31,0.0,-999.0,-999.0,-999.0
2014-11-30,163.1,-999.0,-999.0,-999.0
2014-12-31,389.06,-999.0,-999.0,-999.0
2015-01-31,640.19,-999.0,-999.0,-999.0
2015-02-28,266.53,-999.0,-999.0,-999.0
2015-03-31,442.66,-999.0,-999.0,-999.0
2015-04-30,75.17,-999.0,-999.0,-999.0
2015-05-31,0.0,-999.0,-999.0,-999.0
2015-06-30,0.37,-999.0,-999.0,-999.0
2015-07-31,6.25,-999.0,-999.0,-999.0
2015-08-31,0.03,-999.0,-999.0,-999.0
2015-09-30,0.13,-999.0,-999.0,-999.0
2015-10-31,0.0,-999.0,-999.0,-999.0
2015-11-30,14.59,-999.0,-999.0,-999.0
2015-12-31,179.87,-999.0,-999.0,-999.0
2016-01-31,192.16,-999.0,-999.0,-999.0
2016-02-29,206.56,-999.0,-999.0,-999.0
2016-03-31,296.11,-999.0,-999.0,-999.0
2016-04-30,1.97,-999.0,-999.0,-999.0
2016-05-31,78.25,-999.0,-999.0,-999.0
2016-06-30,7.23,-999.0,-999.0,-999.0
2016-07-31,106.88,-999.0,-999.0,-999.0
2016-08-31,0.0,-999.0,-999.0,-999.0
2016-09-30,46.35,-999.0,-999.0,-999.0
2016-10-31,46.6,-999.0,-999.0,-999.0
2016-11-30,79.02,-999.0,-999.0,-999.0
2016-12-31,384.91,-999.0,-999.0,-999.0
2017-01-31,428.69,-999.0,-999.0,-999.0
2017-02-28,345.63,-999.0,-999.0,-999.0
2017-03-31,275.38,-999.0,-999.0,-999.0
2017-04-30,75.24,-999.0,-999.0,-999.0
2017-05-31,0.57,-999.0,-999.0,-999.0
2017-06-30,0.54,-999.0,-999.0,-999.0
2017-07-31,3.14,-999.0,-999.0,-999.0
2017-08-31,0.0,-1.395,-4.865,6.295
2017-09-30,8.13,-999.0,-999.0,-999.0
2010-09-30,335.13,-999.0,-999.0,-999.0
2010-10-31,224.89,-999.0,-999.0,-999.0
2010-11-30,152.53,-999.0,-999.0,-999.0
2010-12-31,461.86,-999.0,-999.0,-999.0
2011-01-31,230.9,-999.0,-999.0,-999.0
2011-02-28,151.23,-999.0,-999.0,-999.0
2011-03-31,134.46,-999.0,-999.0,-999.0
2011-04-30,218.29,-999.0,-999.0,-999.0
2011-05-31,141.87,-999.0,-999.0,-999.0
2011-06-30,0.63,-999.0,-999.0,-999.0
2011-07-31,0.0,-999.0,-999.0,-999.0
2011-08-31,0.0,-999.0,-999.0,-999.0
2011-09-30,0.0,-999.0,-999.0,-999.0
2011-10-31,31.74,-999.0,-999.0,-999.0
2011-11-30,172.03,-999.0,-999.0,-999.0
2011-12-31,300.03,-999.0,-999.0,-999.0
2012-01-31,418.33,-999.0,-999.0,-999.0
2012-02-29,224.14,-999.0,-999.0,-999.0
2012-03-31,344.26,-999.0,-999.0,-999.0
2012-04-30,63.2,-999.0,-999.0,-999.0
2012-05-31,223.62,-999.0,-999.0,-999.0
2012-06-30,0.96,-999.0,-999.0,-999.0
2012-07-31,4.87,-999.0,-999.0,-999.0
2012-08-31,0.0,-999.0,-999.0,-999.0
2012-09-30,116.8,-999.0,-999.0,-999.0
2012-10-31,3.86,-999.0,-999.0,-999.0
2012-11-30,201.15,-999.0,-999.0,-999.0
2012-12-31,292.01,-999.0,-999.0,-999.0
2013-01-31,375.31,-999.0,-999.0,-999.0
2013-02-28,274.88,-999.0,-999.0,-999.0
2013-03-31,249.05,-999.0,-999.0,-999.0
2013-04-30,121.41,-999.0,-999.0,-999.0
2013-05-31,148.01,-999.0,-999.0,-999.0
2013-06-30,128.46,-999.0,-999.0,-999.0
2013-07-31,14.31,-999.0,-999.0,-999.0
2013-08-31,0.0,-999.0,-999.0,-999.0
2013-09-30,0.0,-999.0,-999.0,-999.0
2013-10-31,17.05,-999.0,-999.0,-999.0
2013-11-30,121.79,-999.0,-999.0,-999.0
2013-12-31,405.03,-999.0,-999.0,-999.0
2014-01-31,471.87,-999.0,-999.0,-999.0
2014-02-28,156.12,-999.0,-999.0,-999.0
2014-03-31,150.47,-999.0,-999.0,-999.0
2014-04-30,165.46,-999.0,-999.0,-999.0
2014-05-31,4.49,-999.0,-999.0,-999.0
2014-06-30,0.23,-999.0,-999.0,-999.0
2014-07-31,19.51,-999.0,-999.0,-999.0
2014-08-31,0.13,-999.0,-999.0,-999.0
2014-09-30,0.0,-999.0,-999.0,-999.0
2014-10-31,0.0,-999.0,-999.0,-999.0
2014-11-30,140.99,-999.0,-999.0,-999.0
2014-12-31,299.71,-999.0,-999.0,-999.0
2015-01-31,200.61,-999.0,-999.0,-999.0
2015-02-28,137.57,-999.0,-999.0,-999.0
2015-03-31,266.22,-999.0,-999.0,-999.0
2015-04-30,190.65,-999.0,-999.0,-999.0
2015-05-31,27.09,-999.0,-999.0,-999.0
2015-06-30,1.67,-999.0,-999.0,-999.0
2015-07-31,0.0,-999.0,-999.0,-999.0
2015-08-31,0.0,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,0.0,-999.0,-999.0,-999.0
2015-11-30,49.51,-999.0,-999.0,-999.0
2015-12-31,243.53,-999.0,-999.0,-999.0
2016-01-31,245.42,-999.0,-999.0,-999.0
2016-02-29,497.95,-999.0,-999.0,-999.0
2016-03-31,224.63,-999.0,-999.0,-999.0
2016-04-30,42.49,-999.0,-999.0,-999.0
2016-05-31,60.23,-999.0,-999.0,-999.0
2016-06-30,164.05,-999.0,-999.0,-999.0
2016-07-31,43.0,-999.0,-999.0,-999.0
2016-08-31,6.19,-999.0,-999.0,-999.0
2016-09-30,430.14,-3.455,-15.153,12.487
2016-10-31,97.85,-5.365,-33.694,9.226
2016-11-30,225.37,-999.0,-999.0,-999.0
2016-12-31,299.51,-999.0,-999.0,-999.0
2017-01-31,334.0,-999.0,-999.0,-999.0
2017-02-28,451.73,-999.0,-999.0,-999.0
2017-03-31,254.92,-9.828,-68.469,10.155
2017-04-30,118.76,-1.523,0.125,12.309
2017-05-31,10.51,-999.0,-999.0,-999.0
2017-06-30,25.53,-999.0,-999.0,-999.0
2017-07-31,45.37,-999.0,-999.0,-999.0
2017-08-31,1.09,-0.024,3.215,3.407
2017-09-30,2.87,-999.0,-999.0,-999.0
2010-09-30,199.57,-999.0,-999.0,-999.0
2010-10-31,295.75,-999.0,-999.0,-999.0
2010-11-30,175.57,-999.0,-999.0,-999.0
2010-12-31,183.37,-999.0,-999.0,-999.0
2011-01-31,209.89,-6.44,-39.367,12.153
2011-02-28,210.03,-5.992,-36.059,11.877
2011-03-31,132.13,-999.0,-999.0,-999.0
2011-04-30,104.27,-999.0,-999.0,-999.0
2011-05-31,121.77,-5.36,-28.975,13.905
2011-06-30,61.57,-7.76,-48.7,13.38
2011-07-31,35.51,-3.728,-17.843,11.981
2011-08-31,0.83,-999.0,-999.0,-999.0
2011-09-30,12.94,-999.0,-999.0,-999.0
2011-10-31,98.87,-4.674,-25.203,12.189
2011-11-30,95.87,-6.087,-38.59,10.106
2011-12-31,143.28,-6.717,-43.386,10.35
2012-01-31,244.05,-6.712,-43.264,10.432
2012-02-29,139.61,-7.268,-46.163,11.981
2012-03-31,202.99,-7.833,-53.272,9.392
2012-04-30,211.65,-8.898,-56.631,14.553
2012-05-31,68.8,-999.0,-999.0,-999.0
2012-06-30,44.43,-999.0,-999.0,-999.0
2012-07-31,9.4,-2.992,-16.196,7.74
2012-08-31,0.22,-999.0,-999.0,-999.0
2012-09-30,12.4,-999.0,-999.0,-999.0
2012-10-31,67.37,-1.626,-1.388,11.62
2012-11-30,221.11,-6.193,-36.124,13.42
2012-12-31,266.03,-4.917,-26.529,12.807
2013-01-31,600.66,-999.0,-999.0,-999.0
2013-02-28,174.14,-999.0,-999.0,-999.0
2013-03-31,205.28,-999.0,-999.0,-999.0
